"sale_id","artwork_id","artist_name","category","sale_date","auction_house","sale_price_eur","estimate_low_eur","estimate_high_eur","sold_above_estimate","price_change_pct","price_change_explanation","buyer_type","buyer_name","buyer_nationality","buyer_profile","bart_score_buyer","seller_type","seller_name","seller_profile","bart_score_seller","sale_location","is_private_sale","bart_score_sale","source"
"SL0252","WAR012","Warhol","Blue Chip","2016-11-15","Bonhams","408400","245000","544000","false","0.07","Stabilisation relative en fin d'année ; l'élection de Trump génère une volatilité ponctuelle mais les marchés financiers résistent bien.","Collectionneur","Maja Hoffmann","Suisse","Fondatrice de LUMA Arles, parmi les mécènes les plus influents d'Europe.","91","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","Paris","false","90.7","Généré IA"
"SL0253","WAR013","Warhol","Blue Chip","2017-02-15","Sotheby's","531600","418000","653000","false","30.17","Reprise progressive et sélective ; les acheteurs moyen-orientaux et asiatiques reviennent, focalisés sur les valeurs sûres du marché.","Anonyme","Anonyme","Inconnu","Acquéreur non identifié, probablement un family office ou un fonds souverain préservant la confidentialité.","75","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","New York","false","84.1","Généré IA"
"SL0254","WAR014","Warhol","Blue Chip","2017-05-15","Sotheby's","500700","403000","619000","false","-5.81","TEFAF Maastricht très positif ; la demande pour les Modern Masters se consolide avec un taux de vente élevé sur les lots estimés.","Fondation","Broad Foundation","Américain","Fondation philanthropique soutenant l'accès à l'art contemporain et les artistes émergents.","91","Collectionneur","Collection Privée Européenne","Collectionneur européen de longue date liquidant une partie de son portefeuille après 15 ans de détention.","88","Hong Kong","false","88.5","Généré IA"
"SL0255","WAR015","Warhol","Blue Chip","2017-08-15","Phillips","579600","419000","730000","false","15.76","Ventes estivales à Londres en forte hausse chez Christie's ; le marché figuratif contemporain suscite un engouement croissant.","Collectionneur","Mitchell Rales","Américain","Fondateur du Glenstone Museum, collection de 1 300 œuvres parmi les plus importantes des USA.","93","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","Paris","false","89.8","Généré IA"
"SL0256","WAR016","Warhol","Blue Chip","2017-11-15","Christie's","503800","362000","664000","false","-13.08","Le Salvator Mundi vendu 450 M$ chez Christie's New York (15 nov. 2017) redéfinit les paramètres du marché et stimule la demande globale.","Fondation","Fondation Cartier","Français","Institution parisienne fondée en 1984, soutenant l'art contemporain et les cultures non-occidentales.","92","Collectionneur","Anonymous Collector","Vendeur anonyme, opération discrète caractéristique du marché secondaire de l'art haut de gamme.","77","New York","false","82.1","Généré IA"
"SL0257","WAR017","Warhol","Blue Chip","2018-02-15","Christie's","537300","445000","650000","false","6.65","Solide début d'année sur tous les segments ; l'optimisme post-croissance 2017 se traduit par une confiance renouvelée des acheteurs.","Musée","Pinakothek der Moderne","Allemand","Institution munichoise gérant quatre musées et une politique d'acquisition transversale.","88","Galerie","Portfolio Art Fund SA","Fonds d'investissement artistique procédant à une rotation de portefeuille après période de détention 5-7 ans.","80","New York","false","84.1","Généré IA"
"SL0258","WAR018","Warhol","Blue Chip","2018-05-15","Christie's","535700","404000","683000","false","-0.3","Le marché ultra-contemporain explose : Sotheby's et Christie's ouvrent leurs ventes aux artistes nés après 1975 avec succès record.","Anonyme","Anonyme","Inconnu","Acquéreur non identifié, probablement un family office ou un fonds souverain préservant la confidentialité.","75","Collectionneur","Collection Privée Européenne","Collectionneur européen de longue date liquidant une partie de son portefeuille après 15 ans de détention.","88","New York","false","77.2","Généré IA"
"SL0259","WAR019","Warhol","Blue Chip","2018-08-15","Sotheby's","515700","366000","696000","false","-3.73","Croissance soutenue malgré les tensions commerciales USA-Chine ; l'art digital et les NFT préfigurent attirent une clientèle plus jeune.","Galerie","Gagosian Gallery","Américain","Réseau mondial de 19 espaces représentant les artistes les plus côtés du marché.","95","Succession","Succession Stern","Vente d'une collection constituée sur trois décennies par une famille de banquiers suisses.","83","Londres","false","87.3","Généré IA"
"SL0260","WAR020","Warhol","Blue Chip","2018-11-15","Christie's","586900","357000","791000","false","13.81","Fin d'année dynamique avec des résultats solides à Hong Kong et New York ; les lots garantis surperforment les estimations de 40%.","Collectionneur","Jose Mugrabi","Américain","Famille Mugrabi, propriétaires de la plus grande collection privée d'Andy Warhol au monde.","89","Galerie","Family Office Zurich","Structure patrimoniale helvétique gérant des actifs alternatifs incluant une collection d'art estimée à 80 M€.","79","Hong Kong","false","87.0","Généré IA"
"SL0261","WAR021","Warhol","Blue Chip","2019-02-15","Bonhams","601300","400000","772000","false","2.45","Marché solide mais plus sélectif ; la polarisation s'accentue entre artistes premium et mid-market qui stagne.","Collectionneur","Yana Peel","Britannique","Ex-CEO de Serpentine Galleries, collectionneuse et curator influente sur la scène internationale.","84","Succession","Guy Wildenstein Estate","Héritiers de la plus grande dynastie marchande d'art mondial, procédant à un réajustement du portefeuille.","89","Los Angeles","false","85.2","Généré IA"
"SL0262","WAR022","Warhol","Blue Chip","2019-05-15","Phillips","589000","434000","725000","false","-2.05","Résultats contrastés à New York en mai ; le segment street art surperforme avec Banksy, KAWS et Mr. Brainwash au cœur des enchères.","Collectionneur","Alberto Mugrabi","Américain","Marchand-collectionneur new-yorkais, actif sur le marché secondaire de l'art contemporain.","88","Galerie","Portfolio Art Fund SA","Fonds d'investissement artistique procédant à une rotation de portefeuille après période de détention 5-7 ans.","80","New York","false","83.8","Généré IA"
"SL0263","WAR023","Warhol","Blue Chip","2019-08-15","Christie's","663600","536000","819000","false","12.67","Les manifestations à Hong Kong perturbent les ventes locales ; redistribution vers Singapore, Séoul et New York observée.","Musée","Centre Pompidou","Français","Musée national d'art moderne de Paris, politique d'acquisition active pour enrichir sa collection.","97","Galerie","Portfolio Art Fund SA","Fonds d'investissement artistique procédant à une rotation de portefeuille après période de détention 5-7 ans.","80","Los Angeles","false","83.8","Généré IA"
"SL0264","WAR024","Warhol","Blue Chip","2019-11-15","Phillips","632800","378000","848000","false","-4.64","Clôture 2019 correcte malgré le contexte géopolitique tendu ; la résilience du marché de l'art face aux crises se confirme.","Collectionneur","Mitchell Rales","Américain","Fondateur du Glenstone Museum, collection de 1 300 œuvres parmi les plus importantes des USA.","93","Succession","Succession Stern","Vente d'une collection constituée sur trois décennies par une famille de banquiers suisses.","83","Londres","false","83.1","Généré IA"
"SL0265","WAR025","Warhol","Blue Chip","2020-02-15","Christie's","459400","287000","610000","false","-27.4","Covid-19 : ventes de mars annulées ou reportées sur tous les continents ; choc sans précédent sur le marché mondial.","Collectionneur","Eli Broad","Américain","Philanthrope fondateur du Broad Museum de Los Angeles, 2 000 œuvres contemporaines.","92","Succession","Guy Wildenstein Estate","Héritiers de la plus grande dynastie marchande d'art mondial, procédant à un réajustement du portefeuille.","89","Los Angeles","false","91.3","Généré IA"
"SL0266","WAR026","Warhol","Blue Chip","2020-05-15","Sotheby's","611500","406000","792000","false","33.11","Premières ventes 100% online chez Christie's, Sotheby's et Phillips ; les résultats restent en retrait de 30-40% vs 2019.","Fondation","Fondation Cartier","Français","Institution parisienne fondée en 1984, soutenant l'art contemporain et les cultures non-occidentales.","92","Galerie","Collection Saatchi","Charles Saatchi, marchand-collectionneur londonien dont les ventes ont lancé la YBA dans les années 90.","86","Paris","false","87.7","Généré IA"
"SL0267","WAR027","Warhol","Blue Chip","2020-08-15","Phillips","534500","405000","648000","false","-12.59","Reprise partielle : Phillips online réalise des performances surprenantes ; les NFT commencent à stimuler l'intérêt pour l'art numérique.","Collectionneur","Patrizia Sandretto","Italienne","Fondatrice de la Fondation Re Rebaudengo à Turin, programmatrice internationale.","88","Galerie","Family Office Zurich","Structure patrimoniale helvétique gérant des actifs alternatifs incluant une collection d'art estimée à 80 M€.","79","New York","false","85.7","Généré IA"
"SL0268","WAR028","Warhol","Blue Chip","2020-11-15","Sotheby's","404500","275000","515000","false","-24.32","Rebond de fin d'année porté par les enchères digitales et le retour des collectionneurs ; les prix des sommets restent stables.","Fondation","Fondation Vuitton Collection","Français","Bras acquisition de la fondation, focalisé sur les artistes de la scène internationale.","90","Galerie","Family Office Zurich","Structure patrimoniale helvétique gérant des actifs alternatifs incluant une collection d'art estimée à 80 M€.","79","Paris","false","84.0","Généré IA"
"SL0269","WAR029","Warhol","Blue Chip","2021-02-15","Phillips","635800","462000","834000","false","57.18","Fort rebond post-confinement : l'euphorie du marché NFT (Beeple à 69 M$) stimule l'intérêt général pour l'art contemporain.","Collectionneur","Mitchell Rales","Américain","Fondateur du Glenstone Museum, collection de 1 300 œuvres parmi les plus importantes des USA.","93","Galerie","Family Office Zurich","Structure patrimoniale helvétique gérant des actifs alternatifs incluant une collection d'art estimée à 80 M€.","79","Los Angeles","false","82.3","Généré IA"
"SL0270","WAR030","Warhol","Blue Chip","2021-05-15","Phillips","678000","520000","874000","false","6.64","Boom historique des enchères printanières : Basquiat atteint 93,1 M$ chez Sotheby's en mai, nouveau record de l'artiste.","Collectionneur","Bernard Arnault","Français","PDG LVMH, mécène et fondateur de la Fondation Louis Vuitton, parmi les 5 plus grandes collections privées mondiales.","97","Collectionneur","Collection Privée Européenne","Collectionneur européen de longue date liquidant une partie de son portefeuille après 15 ans de détention.","88","Hong Kong","false","91.6","Généré IA"
"SL0271","WAR031","Warhol","Blue Chip","2021-08-15","Christie's","764800","594000","912000","false","12.8","Marché au plus haut depuis 2015 ; retour massif des acheteurs asiatiques et nouvelle vague d'ultra-HNWI entrant sur le marché.","Collectionneur","Patrizia Sandretto","Italienne","Fondatrice de la Fondation Re Rebaudengo à Turin, programmatrice internationale.","88","Collectionneur","Broad Collection","Vente d'une œuvre dupliquée dans la collection Broad, dégagement stratégique.","87","New York","false","87.1","Généré IA"
